n,m,algorithm,density,order,trial,match_size,opt_size,cr,time_ns,is_valid,seed
8192,33557789,ranking,dense,random,24,8192,8192,1.0,1158931967,True,1772371554
8192,33557789,hopcroft_karp,dense,random,24,8192,8192,1.0,9774998078,True,1772371554
8192,33553955,greedy,dense,random,25,8192,8192,1.0,413098289,True,944138666
8192,33553955,ranking,dense,random,25,8191,8192,0.9998779296875,1189115376,True,944138666
8192,33553955,hopcroft_karp,dense,random,25,8192,8192,1.0,9884091310,True,944138666
8192,33550185,greedy,dense,random,26,8191,8192,0.9998779296875,405259745,True,3709672812
8192,33550185,ranking,dense,random,26,8190,8192,0.999755859375,1193350302,True,3709672812
8192,33550185,hopcroft_karp,dense,random,26,8192,8192,1.0,6149889698,True,3709672812
8192,33550515,greedy,dense,random,27,8191,8192,0.9998779296875,406259931,True,1508104211
8192,33550515,ranking,dense,random,27,8191,8192,0.9998779296875,1183289020,True,1508104211
8192,33550515,hopcroft_karp,dense,random,27,8192,8192,1.0,6139838448,True,1508104211
8192,33556618,greedy,dense,random,28,8192,8192,1.0,411024226,True,2170885614
8192,33556618,ranking,dense,random,28,8191,8192,0.9998779296875,1163431139,True,2170885614
8192,33556618,hopcroft_karp,dense,random,28,8192,8192,1.0,9250443400,True,2170885614
8192,33552754,greedy,dense,random,29,8192,8192,1.0,406839288,True,2149627176
8192,33552754,ranking,dense,random,29,8191,8192,0.9998779296875,1200001064,True,2149627176
8192,33552754,hopcroft_karp,dense,random,29,8192,8192,1.0,6133402508,True,2149627176
8192,33558608,greedy,dense,adversarial,0,8191,8192,0.9998779296875,410490343,True,3553025228
8192,33558608,ranking,dense,adversarial,0,8192,8192,1.0,1142370325,True,3553025228
8192,33558608,hopcroft_karp,dense,adversarial,0,8192,8192,1.0,9633955130,True,3553025228
8192,33547778,greedy,dense,adversarial,1,8191,8192,0.9998779296875,422854067,True,317801632
8192,33547778,ranking,dense,adversarial,1,8191,8192,0.9998779296875,1177336511,True,317801632
8192,33547778,hopcroft_karp,dense,adversarial,1,8192,8192,1.0,10274887138,True,317801632
8192,33555287,greedy,dense,adversarial,2,8191,8192,0.9998779296875,428399414,True,534479529
8192,33555287,ranking,dense,adversarial,2,8191,8192,0.9998779296875,1184774426,True,534479529
8192,33555287,hopcroft_karp,dense,adversarial,2,8192,8192,1.0,10603013016,True,534479529
8192,33551556,greedy,dense,adversarial,3,8191,8192,0.9998779296875,442466428,True,1798434814
8192,33551556,ranking,dense,adversarial,3,8191,8192,0.9998779296875,1245724977,True,1798434814
8192,33551556,hopcroft_karp,dense,adversarial,3,8192,8192,1.0,6279137162,True,1798434814
8192,33553435,greedy,dense,adversarial,4,8191,8192,0.9998779296875,460861206,True,4095573865
8192,33553435,ranking,dense,adversarial,4,8191,8192,0.9998779296875,1223407133,True,4095573865
8192,33553435,hopcroft_karp,dense,adversarial,4,8192,8192,1.0,9975017858,True,4095573865
8192,33548318,greedy,dense,adversarial,5,8191,8192,0.9998779296875,432966603,True,3492260128
8192,33548318,ranking,dense,adversarial,5,8192,8192,1.0,1206262322,True,3492260128
8192,33548318,hopcroft_karp,dense,adversarial,5,8192,8192,1.0,6187507779,True,3492260128
8192,33559321,greedy,dense,adversarial,6,8191,8192,0.9998779296875,433738033,True,1933439426
8192,33559321,ranking,dense,adversarial,6,8191,8192,0.9998779296875,1213367946,True,1933439426
8192,33559321,hopcroft_karp,dense,adversarial,6,8192,8192,1.0,9327299216,True,1933439426
8192,33553626,greedy,dense,adversarial,7,8191,8192,0.9998779296875,427775901,True,3414896297
8192,33553626,ranking,dense,adversarial,7,8190,8192,0.999755859375,1204221662,True,3414896297
8192,33553626,hopcroft_karp,dense,adversarial,7,8192,8192,1.0,9322006784,True,3414896297
8192,33554337,greedy,dense,adversarial,8,8191,8192,0.9998779296875,426786229,True,1182233570
8192,33554337,ranking,dense,adversarial,8,8190,8192,0.999755859375,1182859833,True,1182233570
8192,33554337,hopcroft_karp,dense,adversarial,8,8192,8192,1.0,9302319070,True,1182233570
8192,33546558,greedy,dense,adversarial,9,8192,8192,1.0,422392920,True,3758922662
8192,33546558,ranking,dense,adversarial,9,8191,8192,0.9998779296875,1151563418,True,3758922662
8192,33546558,hopcroft_karp,dense,adversarial,9,8192,8192,1.0,9592346336,True,3758922662
8192,33558565,greedy,dense,adversarial,10,8192,8192,1.0,460917071,True,1999414684
8192,33558565,ranking,dense,adversarial,10,8192,8192,1.0,1164126509,True,1999414684
8192,33558565,hopcroft_karp,dense,adversarial,10,8192,8192,1.0,9223859414,True,1999414684
8192,33549296,greedy,dense,adversarial,11,8191,8192,0.9998779296875,422646869,True,3763095098
8192,33549296,ranking,dense,adversarial,11,8191,8192,0.9998779296875,1160024564,True,3763095098
8192,33549296,hopcroft_karp,dense,adversarial,11,8192,8192,1.0,8862539551,True,3763095098
8192,33561734,greedy,dense,adversarial,12,8191,8192,0.9998779296875,418134093,True,2705500462
8192,33561734,ranking,dense,adversarial,12,8191,8192,0.9998779296875,1199962272,True,2705500462
8192,33561734,hopcroft_karp,dense,adversarial,12,8192,8192,1.0,5945238693,True,2705500462
8192,33559539,greedy,dense,adversarial,13,8191,8192,0.9998779296875,522045233,True,2633927878
8192,33559539,ranking,dense,adversarial,13,8192,8192,1.0,1368793160,True,2633927878
8192,33559539,hopcroft_karp,dense,adversarial,13,8192,8192,1.0,10129532000,True,2633927878
8192,33553470,greedy,dense,adversarial,14,8191,8192,0.9998779296875,417075672,True,2467678869
8192,33553470,ranking,dense,adversarial,14,8191,8192,0.9998779296875,1218241168,True,2467678869
8192,33553470,hopcroft_karp,dense,adversarial,14,8192,8192,1.0,9324148653,True,2467678869
8192,33553401,greedy,dense,adversarial,15,8191,8192,0.9998779296875,424146683,True,3716027872
8192,33553401,ranking,dense,adversarial,15,8192,8192,1.0,1161505729,True,3716027872
8192,33553401,hopcroft_karp,dense,adversarial,15,8192,8192,1.0,9984975714,True,3716027872
8192,33555262,greedy,dense,adversarial,16,8191,8192,0.9998779296875,441948857,True,1011454284
8192,33555262,ranking,dense,adversarial,16,8190,8192,0.999755859375,1206913492,True,1011454284
8192,33555262,hopcroft_karp,dense,adversarial,16,8192,8192,1.0,10521224884,True,1011454284
8192,33549694,greedy,dense,adversarial,17,8191,8192,0.9998779296875,433303342,True,3648650502
8192,33549694,ranking,dense,adversarial,17,8191,8192,0.9998779296875,1216007362,True,3648650502
8192,33549694,hopcroft_karp,dense,adversarial,17,8192,8192,1.0,10141567607,True,3648650502
8192,33551288,greedy,dense,adversarial,18,8191,8192,0.9998779296875,435792103,True,3446238293
8192,33551288,ranking,dense,adversarial,18,8191,8192,0.9998779296875,1207282766,True,3446238293
8192,33551288,hopcroft_karp,dense,adversarial,18,8192,8192,1.0,9871707550,True,3446238293
8192,33553555,greedy,dense,adversarial,19,8191,8192,0.9998779296875,432280445,True,3061168531
8192,33553555,ranking,dense,adversarial,19,8191,8192,0.9998779296875,1195703981,True,3061168531
8192,33553555,hopcroft_karp,dense,adversarial,19,8192,8192,1.0,10571124882,True,3061168531
8192,33554650,greedy,dense,adversarial,20,8191,8192,0.9998779296875,428070591,True,294947410
8192,33554650,ranking,dense,adversarial,20,8192,8192,1.0,1186294037,True,294947410
8192,33554650,hopcroft_karp,dense,adversarial,20,8192,8192,1.0,9517635072,True,294947410
8192,33553570,greedy,dense,adversarial,21,8191,8192,0.9998779296875,435094368,True,3713011045
8192,33553570,ranking,dense,adversarial,21,8192,8192,1.0,1276557682,True,3713011045
8192,33553570,hopcroft_karp,dense,adversarial,21,8192,8192,1.0,10080560542,True,3713011045
8192,33556671,greedy,dense,adversarial,22,8192,8192,1.0,429411531,True,3826406031
8192,33556671,ranking,dense,adversarial,22,8190,8192,0.999755859375,1192218557,True,3826406031
8192,33556671,hopcroft_karp,dense,adversarial,22,8192,8192,1.0,9364819677,True,3826406031
8192,33552820,greedy,dense,adversarial,23,8191,8192,0.9998779296875,435617073,True,2020929988
8192,33552820,ranking,dense,adversarial,23,8192,8192,1.0,1211873839,True,2020929988
8192,33552820,hopcroft_karp,dense,adversarial,23,8192,8192,1.0,9350632708,True,2020929988
8192,33551018,greedy,dense,adversarial,24,8192,8192,1.0,431234554,True,532199472
8192,33551018,ranking,dense,adversarial,24,8192,8192,1.0,1313662745,True,532199472
8192,33551018,hopcroft_karp,dense,adversarial,24,8192,8192,1.0,9396680914,True,532199472
8192,33550430,greedy,dense,adversarial,25,8190,8192,0.999755859375,417474654,True,4123737455
8192,33550430,ranking,dense,adversarial,25,8191,8192,0.9998779296875,1154776663,True,4123737455
8192,33550430,hopcroft_karp,dense,adversarial,25,8192,8192,1.0,5950661539,True,4123737455
8192,33557457,greedy,dense,adversarial,26,8192,8192,1.0,429414132,True,861773268
8192,33557457,ranking,dense,adversarial,26,8192,8192,1.0,1185837488,True,861773268
8192,33557457,hopcroft_karp,dense,adversarial,26,8192,8192,1.0,6015883897,True,861773268
8192,33550273,greedy,dense,adversarial,27,8191,8192,0.9998779296875,422708314,True,2647800846
8192,33550273,ranking,dense,adversarial,27,8190,8192,0.999755859375,1156271514,True,2647800846
8192,33550273,hopcroft_karp,dense,adversarial,27,8192,8192,1.0,9108898879,True,2647800846
8192,33558214,greedy,dense,adversarial,28,8191,8192,0.9998779296875,416947838,True,104203384
8192,33558214,ranking,dense,adversarial,28,8191,8192,0.9998779296875,1160131693,True,104203384
8192,33558214,hopcroft_karp,dense,adversarial,28,8192,8192,1.0,9393616145,True,104203384
8192,33556749,greedy,dense,adversarial,29,8192,8192,1.0,417304546,True,2230883839
8192,33556749,ranking,dense,adversarial,29,8190,8192,0.999755859375,1246591382,True,2230883839
8192,33556749,hopcroft_karp,dense,adversarial,29,8192,8192,1.0,10414399339,True,2230883839
